10081-B	1562110555.5367613	1562110555.5561178	0.019356489181518555
10082-B	1562110555.5562792	1562110555.575457	0.019177913665771484
10083-B	1562110555.5757835	1562110555.595145	0.019361495971679688
10084-B	1562110555.5953271	1562110555.619491	0.02416396141052246
10085-B	1562110555.619652	1562110555.6397972	0.020145177841186523
10086-B	1562110555.6398983	1562110555.6609325	0.02103424072265625
10087-B	1562110555.6611238	1562110555.6823156	0.021191835403442383
10088-B	1562110555.683469	1562110555.7034507	0.01998162269592285
10089-B	1562110555.7035456	1562110555.725143	0.02159738540649414
10090-B	1562110555.72524	1562110555.745888	0.02064800262451172
10091-B	1562110555.7460768	1562110555.7713869	0.025310039520263672
10092-B	1562110555.771574	1562110555.7893376	0.017763614654541016
10093-B	1562110555.7894976	1562110555.8096516	0.02015399932861328
10094-B	1562110555.809751	1562110555.8330204	0.0232694149017334
10095-B	1562110555.8332143	1562110555.854864	0.021649599075317383
10096-B	1562110555.8554323	1562110555.8745475	0.019115209579467773
10097-B	1562110555.8747725	1562110555.9000294	0.025256872177124023
10098-B	1562110555.9001625	1562110555.924974	0.024811506271362305
10099-B	1562110555.9258995	1562110555.9501235	0.024224042892456055
10100-B	1562110555.9503767	1562110555.971678	0.02130126953125
10101-B	1562110555.97178	1562110555.9956555	0.02387547492980957
10102-B	1562110555.9958162	1562110556.019239	0.023422718048095703
10103-B	1562110556.0193372	1562110556.0357118	0.016374588012695312
10104-B	1562110556.0362296	1562110556.0564938	0.020264148712158203
10105-B	1562110556.0569003	1562110556.076989	0.020088672637939453
10106-B	1562110556.0771456	1562110556.096997	0.0198514461517334
10107-B	1562110556.097552	1562110556.1178763	0.020324230194091797
10108-B	1562110556.118886	1562110556.1383402	0.019454240798950195
10109-B	1562110556.138548	1562110556.1586635	0.02011561393737793
10110-B	1562110556.15885	1562110556.183126	0.024276018142700195
10111-B	1562110556.1832235	1562110556.2025597	0.019336223602294922
10112-B	1562110556.2027204	1562110556.2202544	0.01753401756286621
10113-B	1562110556.220748	1562110556.2404108	0.019662857055664062
10114-B	1562110556.240609	1562110556.25798	0.017371177673339844
10115-B	1562110556.2580743	1562110556.2802167	0.022142410278320312
10116-B	1562110556.280407	1562110556.301394	0.02098703384399414
10117-B	1562110556.3015032	1562110556.3377032	0.03620004653930664
10118-B	1562110556.3381584	1562110556.358826	0.020667552947998047
10119-B	1562110556.3589509	1562110556.3814523	0.022501468658447266
10120-B	1562110556.381611	1562110556.402297	0.020685911178588867
10121-B	1562110556.402389	1562110556.4244983	0.022109270095825195
10122-B	1562110556.4246135	1562110556.45677	0.03215646743774414
10123-B	1562110556.4572022	1562110556.4919004	0.0346982479095459
10124-B	1562110556.4920082	1562110556.5135643	0.02155613899230957
10125-B	1562110556.5137298	1562110556.5348287	0.021098852157592773
10126-B	1562110556.5349503	1562110556.5577574	0.02280712127685547
10127-B	1562110556.557968	1562110556.5775335	0.019565582275390625
10128-B	1562110556.5776513	1562110556.602912	0.02526068687438965
10129-B	1562110556.6043382	1562110556.633819	0.029480934143066406
10130-B	1562110556.6339486	1562110556.667348	0.033399343490600586
10131-B	1562110556.6675997	1562110556.68757	0.019970417022705078
10132-B	1562110556.6882393	1562110556.7052212	0.016981840133666992
10133-B	1562110556.7053251	1562110556.7265701	0.02124500274658203
10134-B	1562110556.726701	1562110556.7504168	0.023715734481811523
10135-B	1562110556.7513013	1562110556.772241	0.02093982696533203
10136-B	1562110556.7723408	1562110556.7964282	0.02408742904663086
10137-B	1562110556.7965612	1562110556.8168461	0.02028489112854004
10138-B	1562110556.8183696	1562110556.8397758	0.021406173706054688
10139-B	1562110556.8399408	1562110556.860169	0.020228147506713867
10140-B	1562110556.8602602	1562110556.88466	0.024399757385253906
10141-B	1562110556.8847818	1562110556.9030974	0.018315553665161133
10142-B	1562110556.9036534	1562110556.924691	0.021037578582763672
10143-B	1562110556.925101	1562110556.9479623	0.022861242294311523
10144-B	1562110556.9483323	1562110556.9717414	0.023409128189086914
10145-B	1562110556.9719093	1562110556.9967554	0.02484607696533203
10146-B	1562110556.9969738	1562110557.036058	0.03908419609069824
10147-B	1562110557.0373955	1562110557.0708864	0.033490896224975586
10148-B	1562110557.0710037	1562110557.106882	0.03587841987609863
10149-B	1562110557.1069903	1562110557.1305547	0.02356433868408203
10150-B	1562110557.130728	1562110557.1573527	0.026624679565429688
10151-B	1562110557.1588128	1562110557.2005355	0.041722774505615234
10152-B	1562110557.202085	1562110557.2256527	0.023567676544189453
10153-B	1562110557.2261996	1562110557.2555418	0.029342174530029297
10154-B	1562110557.2557304	1562110557.2768066	0.021076202392578125
10155-B	1562110557.276993	1562110557.2979398	0.020946741104125977
10156-B	1562110557.2983055	1562110557.331625	0.03331947326660156
10157-B	1562110557.331834	1562110557.3517852	0.01995110511779785
10158-B	1562110557.3524432	1562110557.371406	0.018962860107421875
10159-B	1562110557.3719442	1562110557.4008532	0.028908967971801758
10160-B	1562110557.4009492	1562110557.4315593	0.030610084533691406
10161-B	1562110557.4316955	1562110557.4507136	0.019018173217773438
10162-B	1562110557.4508915	1562110557.4765816	0.025690078735351562
10163-B	1562110557.476838	1562110557.4948614	0.018023252487182617
10164-B	1562110557.4949512	1562110557.5186193	0.02366805076599121
10165-B	1562110557.5192184	1562110557.5362742	0.017055749893188477
10166-B	1562110557.5363948	1562110557.5579576	0.021562814712524414
10167-B	1562110557.5581424	1562110557.5795627	0.02142024040222168
10168-B	1562110557.5796666	1562110557.6019623	0.022295713424682617
10169-B	1562110557.602997	1562110557.6277287	0.02473163604736328
10170-B	1562110557.6278226	1562110557.6547928	0.02697014808654785
10171-B	1562110557.6549928	1562110557.6698887	0.014895915985107422
10172-B	1562110557.6703784	1562110557.6926095	0.022231101989746094
10173-B	1562110557.692789	1562110557.7226176	0.029828548431396484
10174-B	1562110557.7227361	1562110557.7392247	0.01648855209350586
10175-B	1562110557.7394114	1562110557.7710955	0.031684160232543945
10176-B	1562110557.7711892	1562110557.792411	0.02122187614440918
10177-B	1562110557.7925713	1562110557.812441	0.01986980438232422
10178-B	1562110557.8125324	1562110557.8337417	0.021209239959716797
10179-B	1562110557.8341577	1562110557.8545802	0.02042245864868164
10180-B	1562110557.8548028	1562110557.8749566	0.02015376091003418
10181-B	1562110557.8750482	1562110557.894435	0.019386768341064453
10182-B	1562110557.8945365	1562110557.9128265	0.018290042877197266
10183-B	1562110557.912972	1562110557.9321063	0.0191342830657959
10184-B	1562110557.9322007	1562110557.9536705	0.021469831466674805
10185-B	1562110557.9537857	1562110557.975355	0.021569252014160156
10186-B	1562110557.9755166	1562110557.9942677	0.018751144409179688
10187-B	1562110557.994428	1562110558.0132678	0.01883983612060547
10188-B	1562110558.0141995	1562110558.0335326	0.0193331241607666
10189-B	1562110558.033656	1562110558.0555575	0.021901607513427734
10190-B	1562110558.0557177	1562110558.072881	0.01716327667236328
10191-B	1562110558.0730724	1562110558.0920582	0.018985748291015625
10192-B	1562110558.0926106	1562110558.1134932	0.020882606506347656
10193-B	1562110558.1140294	1562110558.1320207	0.017991304397583008
10194-B	1562110558.1321962	1562110558.1547518	0.02255558967590332
10195-B	1562110558.1553366	1562110558.1731977	0.017861127853393555
10196-B	1562110558.1734087	1562110558.1932552	0.019846439361572266
10197-B	1562110558.1933568	1562110558.2143447	0.020987987518310547
10198-B	1562110558.2144587	1562110558.2341056	0.019646883010864258
10199-B	1562110558.2342443	1562110558.2539763	0.019731998443603516
10200-B	1562110558.2541263	1562110558.2760031	0.021876811981201172
10201-B	1562110558.2761223	1562110558.2942324	0.018110036849975586
10202-B	1562110558.295223	1562110558.3143241	0.01910114288330078
10203-B	1562110558.3144836	1562110558.3373144	0.022830724716186523
10204-B	1562110558.3374949	1562110558.35136	0.013865232467651367
10205-B	1562110558.3515306	1562110558.37043	0.01889944076538086
10206-B	1562110558.3705835	1562110558.391877	0.02129340171813965
10207-B	1562110558.3920524	1562110558.4104698	0.0184173583984375
10208-B	1562110558.410651	1562110558.4343324	0.0236814022064209
10209-B	1562110558.4344575	1562110558.4508438	0.01638627052307129
10210-B	1562110558.4509397	1562110558.4716375	0.020697832107543945
10211-B	1562110558.4719508	1562110558.491512	0.019561290740966797
10212-B	1562110558.4920714	1562110558.5100965	0.01802515983581543
10213-B	1562110558.5101902	1562110558.5281475	0.017957210540771484
10214-B	1562110558.5285192	1562110558.5514836	0.0229644775390625
10215-B	1562110558.5518413	1562110558.57087	0.019028663635253906
10216-B	1562110558.5713935	1562110558.5889254	0.017531871795654297
10217-B	1562110558.5891159	1562110558.6070657	0.017949819564819336
10218-B	1562110558.6071606	1562110558.6245844	0.01742386817932129
10219-B	1562110558.6247787	1562110558.6443677	0.019588947296142578
10220-B	1562110558.6448653	1562110558.6662955	0.021430253982543945
10221-B	1562110558.6664867	1562110558.6847446	0.018257856369018555
10222-B	1562110558.685155	1562110558.7070777	0.021922826766967773
10223-B	1562110558.7072935	1562110558.7242165	0.016922950744628906
10224-B	1562110558.7243307	1562110558.745438	0.02110743522644043
10225-B	1562110558.7455294	1562110558.766072	0.020542621612548828
10226-B	1562110558.7661996	1562110558.7873485	0.0211489200592041
10227-B	1562110558.787443	1562110558.8058116	0.01836872100830078
10228-B	1562110558.8059032	1562110558.8247511	0.018847942352294922
10229-B	1562110558.82485	1562110558.843444	0.018594026565551758
10230-B	1562110558.8435514	1562110558.8659925	0.02244114875793457
10231-B	1562110558.866278	1562110558.888744	0.022466182708740234
10232-B	1562110558.8888373	1562110558.9077945	0.018957138061523438
10233-B	1562110558.9078872	1562110558.9239216	0.016034364700317383
10234-B	1562110558.924014	1562110558.9440718	0.02005767822265625
10235-B	1562110558.9443924	1562110558.9644656	0.02007317543029785
10236-B	1562110558.964835	1562110558.985183	0.020348072052001953
10237-B	1562110558.985353	1562110559.005773	0.020420074462890625
10238-B	1562110559.0059261	1562110559.0265005	0.020574331283569336
10239-B	1562110559.0266223	1562110559.0461173	0.019495010375976562
10240-B	1562110559.0462096	1562110559.0682313	0.022021770477294922
10241-B	1562110559.0683725	1562110559.0875854	0.019212961196899414
10242-B	1562110559.0877285	1562110559.1058729	0.01814436912536621
10243-B	1562110559.1059628	1562110559.1247363	0.018773555755615234
10244-B	1562110559.124828	1562110559.1454663	0.020638227462768555
10245-B	1562110559.1455836	1562110559.1649282	0.019344568252563477
10246-B	1562110559.1650417	1562110559.1865914	0.021549701690673828
10247-B	1562110559.186696	1562110559.2046852	0.017989158630371094
10248-B	1562110559.2047763	1562110559.2241702	0.0193939208984375
10249-B	1562110559.224266	1562110559.245597	0.021330833435058594
10250-B	1562110559.2457154	1562110559.2647011	0.018985748291015625
10251-B	1562110559.2648406	1562110559.2838469	0.01900625228881836
10252-B	1562110559.2839682	1562110559.304394	0.020425796508789062
10253-B	1562110559.304537	1562110559.3224697	0.017932653427124023
10254-B	1562110559.322563	1562110559.3432636	0.020700693130493164
10255-B	1562110559.3433702	1562110559.3621137	0.018743515014648438
10256-B	1562110559.3622243	1562110559.3824077	0.020183324813842773
10257-B	1562110559.3825042	1562110559.4021974	0.01969313621520996
10258-B	1562110559.4022915	1562110559.4237618	0.021470308303833008
10259-B	1562110559.423902	1562110559.4415438	0.017641782760620117
10260-B	1562110559.4418023	1562110559.4622679	0.020465612411499023
10261-B	1562110559.462709	1562110559.4815369	0.01882791519165039
10262-B	1562110559.4816523	1562110559.5003207	0.018668413162231445
10263-B	1562110559.5004556	1562110559.5227916	0.02233600616455078
10264-B	1562110559.5228872	1562110559.5401125	0.017225265502929688
10265-B	1562110559.5402052	1562110559.5583043	0.018099069595336914
10266-B	1562110559.5583954	1562110559.5784764	0.020081043243408203
10267-B	1562110559.5785801	1562110559.5992444	0.020664215087890625
10268-B	1562110559.5994363	1562110559.6182814	0.018845081329345703
10269-B	1562110559.61839	1562110559.639585	0.021194934844970703
10270-B	1562110559.639718	1562110559.6583617	0.018643617630004883
10271-B	1562110559.6584563	1562110559.6774666	0.019010305404663086
10272-B	1562110559.6775596	1562110559.6962981	0.018738508224487305
10273-B	1562110559.696414	1562110559.721025	0.02461099624633789
10274-B	1562110559.721157	1562110559.7518494	0.030692338943481445
10275-B	1562110559.7519548	1562110559.7715843	0.019629478454589844
10276-B	1562110559.7717128	1562110559.8933582	0.12164545059204102
10277-B	1562110559.8934605	1562110559.909002	0.015541553497314453
10278-B	1562110559.9091015	1562110559.9495473	0.040445804595947266
10279-B	1562110559.9497273	1562110559.985696	0.035968780517578125
10280-B	1562110559.9875202	1562110560.0352602	0.04773998260498047
10281-B	1562110560.0353575	1562110560.0635056	0.028148174285888672
10282-B	1562110560.0640821	1562110560.0918264	0.027744293212890625
10283-B	1562110560.0920618	1562110560.120844	0.028782129287719727
10284-B	1562110560.120944	1562110560.1551661	0.03422212600708008
10285-B	1562110560.1553133	1562110560.1845858	0.02927255630493164
10286-B	1562110560.1846955	1562110560.2222755	0.037580013275146484
10287-B	1562110560.2224889	1562110560.246427	0.02393817901611328
10288-B	1562110560.246648	1562110560.2843773	0.03772926330566406
10289-B	1562110560.2885242	1562110560.3221657	0.03364157676696777
10290-B	1562110560.3226292	1562110560.3474016	0.02477240562438965
10291-B	1562110560.3497047	1562110560.3878717	0.03816699981689453
10292-B	1562110560.3880718	1562110560.418235	0.030163288116455078
10293-B	1562110560.4183784	1562110560.4436884	0.025310039520263672
10294-B	1562110560.4440098	1562110560.466537	0.022527217864990234
10295-B	1562110560.4673622	1562110560.4855745	0.018212318420410156
10296-B	1562110560.4859757	1562110560.5119514	0.025975704193115234
10297-B	1562110560.5121114	1562110560.5545688	0.04245734214782715
10298-B	1562110560.5558345	1562110560.5747092	0.018874645233154297
10299-B	1562110560.5748184	1562110560.5904737	0.0156552791595459
10300-B	1562110560.5908153	1562110560.6074655	0.01665019989013672
10301-B	1562110560.6080017	1562110560.6239486	0.01594686508178711
10302-B	1562110560.6240406	1562110560.6374223	0.013381719589233398
10303-B	1562110560.6376083	1562110560.6528742	0.015265941619873047
10304-B	1562110560.6531143	1562110560.66425	0.011135578155517578
10305-B	1562110560.6644456	1562110560.679262	0.0148162841796875
10306-B	1562110560.6793523	1562110560.703081	0.023728609085083008
10307-B	1562110560.7031872	1562110560.746468	0.043280839920043945
10308-B	1562110560.746586	1562110560.7761743	0.02958822250366211
10309-B	1562110560.776266	1562110560.796188	0.01992201805114746
10310-B	1562110560.7962804	1562110560.8281145	0.03183412551879883
10311-B	1562110560.8282127	1562110560.8655732	0.037360429763793945
10312-B	1562110560.8670537	1562110560.8953564	0.028302669525146484
10313-B	1562110560.8956072	1562110560.9213874	0.025780200958251953
10314-B	1562110560.92151	1562110560.9572153	0.0357053279876709
10315-B	1562110560.9573164	1562110560.9915884	0.034271955490112305
10316-B	1562110560.9916844	1562110561.026731	0.03504657745361328
10317-B	1562110561.0268333	1562110561.0472677	0.02043437957763672
10318-B	1562110561.0474384	1562110561.070052	0.022613525390625
10319-B	1562110561.0701573	1562110561.1001444	0.029987096786499023
10320-B	1562110561.1002645	1562110561.12222	0.021955490112304688
10321-B	1562110561.122364	1562110561.1566255	0.034261465072631836
10322-B	1562110561.156727	1562110561.1881592	0.031432151794433594
10323-B	1562110561.1882527	1562110561.2235386	0.03528594970703125
10324-B	1562110561.223632	1562110561.2452412	0.021609067916870117
10325-B	1562110561.2453568	1562110561.2677581	0.02240133285522461
10326-B	1562110561.2678494	1562110561.2970872	0.029237747192382812
10327-B	1562110561.297184	1562110561.315352	0.018167972564697266
10328-B	1562110561.315455	1562110561.3413079	0.02585291862487793
10329-B	1562110561.3414192	1562110561.3553808	0.013961553573608398
10330-B	1562110561.355472	1562110561.408372	0.052899837493896484
10331-B	1562110561.4088178	1562110561.4428778	0.034060001373291016
10332-B	1562110561.4429884	1562110561.4794762	0.03648781776428223
10333-B	1562110561.4796247	1562110561.5029635	0.023338794708251953
10334-B	1562110561.5031526	1562110561.5284002	0.025247573852539062
10335-B	1562110561.5285912	1562110561.5458372	0.017246007919311523
10336-B	1562110561.545931	1562110561.5765643	0.030633211135864258
10337-B	1562110561.576784	1562110561.6140478	0.03726387023925781
10338-B	1562110561.6141512	1562110561.6514606	0.03730940818786621
10339-B	1562110561.6525416	1562110561.6779087	0.025367021560668945
10340-B	1562110561.6780019	1562110561.69617	0.018168210983276367
10341-B	1562110561.696312	1562110561.734883	0.03857111930847168
10342-B	1562110561.7350578	1562110561.772882	0.037824153900146484
10343-B	1562110561.7730072	1562110561.8037431	0.03073596954345703
10344-B	1562110561.803901	1562110561.8219268	0.018025875091552734
10345-B	1562110561.8220215	1562110561.8538995	0.031877994537353516
10346-B	1562110561.85403	1562110561.890738	0.03670811653137207
10347-B	1562110561.8909178	1562110561.913314	0.022396326065063477
10348-B	1562110561.9136548	1562110561.9453738	0.03171896934509277
10349-B	1562110561.9455287	1562110561.974277	0.028748273849487305
10350-B	1562110561.9743736	1562110562.0119524	0.03757882118225098
10351-B	1562110562.0120716	1562110562.0349967	0.022925138473510742
10352-B	1562110562.035125	1562110562.06846	0.033334970474243164
10353-B	1562110562.0685906	1562110562.102057	0.033466339111328125
10354-B	1562110562.1025674	1562110562.1377866	0.03521919250488281
10355-B	1562110562.1379213	1562110562.1666367	0.02871537208557129
10356-B	1562110562.1668167	1562110562.191482	0.024665355682373047
10357-B	1562110562.1915798	1562110562.2240329	0.032453060150146484
10358-B	1562110562.2241411	1562110562.2545357	0.030394554138183594
10359-B	1562110562.2546592	1562110562.274023	0.019363880157470703
10360-B	1562110562.2746015	1562110562.3061697	0.031568288803100586
10361-B	1562110562.306264	1562110562.3446026	0.038338661193847656
10362-B	1562110562.3447409	1562110562.3671808	0.022439956665039062
10363-B	1562110562.3675747	1562110562.3913615	0.02378678321838379
10364-B	1562110562.3914616	1562110562.4080055	0.016543865203857422
10365-B	1562110562.4080982	1562110562.430633	0.022534847259521484
10366-B	1562110562.4307325	1562110562.4558418	0.025109291076660156
10367-B	1562110562.4581125	1562110562.482496	0.024383544921875
10368-B	1562110562.4826107	1562110562.5115867	0.028975963592529297
10369-B	1562110562.5118313	1562110562.5433557	0.0315244197845459
10370-B	1562110562.5435176	1562110562.588785	0.045267343521118164
10371-B	1562110562.5897555	1562110562.6139429	0.024187326431274414
10372-B	1562110562.6140723	1562110562.6501548	0.03608250617980957
10373-B	1562110562.650371	1562110562.6854548	0.035083770751953125
10374-B	1562110562.6866448	1562110562.714599	0.0279541015625
10375-B	1562110562.7146947	1562110562.7521431	0.03744840621948242
10376-B	1562110562.7523084	1562110562.7734418	0.0211334228515625
10377-B	1562110562.7740693	1562110562.7952595	0.021190166473388672
10378-B	1562110562.7954278	1562110562.8236332	0.028205394744873047
10379-B	1562110562.8237314	1562110562.8454053	0.021673917770385742
10380-B	1562110562.8456113	1562110562.886422	0.040810585021972656
10381-B	1562110562.8867927	1562110562.909122	0.022329330444335938
10382-B	1562110562.9092736	1562110562.945963	0.03668928146362305
10383-B	1562110562.9461575	1562110562.9776504	0.03149294853210449
10384-B	1562110562.979684	1562110563.0131567	0.033472537994384766
10385-B	1562110563.013625	1562110563.0339127	0.020287752151489258
10386-B	1562110563.034042	1562110563.0610385	0.026996612548828125
10387-B	1562110563.0612528	1562110563.0913694	0.030116558074951172
10388-B	1562110563.0932326	1562110563.1205008	0.027268171310424805
10389-B	1562110563.1219451	1562110563.1417937	0.01984858512878418
10390-B	1562110563.1427088	1562110563.1662226	0.0235137939453125
10391-B	1562110563.1665752	1562110563.1896753	0.02310013771057129
10392-B	1562110563.1903396	1562110563.213632	0.02329254150390625
10393-B	1562110563.213826	1562110563.239608	0.025782108306884766
10394-B	1562110563.2424223	1562110563.2658882	0.023465871810913086
10395-B	1562110563.2660475	1562110563.2946763	0.028628826141357422
10396-B	1562110563.2949114	1562110563.3247004	0.029788970947265625
10397-B	1562110563.3248568	1562110563.3585536	0.033696889877319336
10398-B	1562110563.3587236	1562110563.3941894	0.03546571731567383
10399-B	1562110563.3944929	1562110563.4286327	0.03413987159729004
10400-B	1562110563.4288142	1562110563.4565682	0.02775406837463379
10401-B	1562110563.456671	1562110563.4934433	0.03677225112915039
10402-B	1562110563.493675	1562110563.5147755	0.021100521087646484
10403-B	1562110563.5150075	1562110563.5426075	0.02760004997253418
10404-B	1562110563.542778	1562110563.564338	0.021559953689575195
10405-B	1562110563.5644803	1562110563.5842807	0.019800424575805664
10406-B	1562110563.5844264	1562110563.6223493	0.03792285919189453
10407-B	1562110563.6224427	1562110563.6437674	0.021324634552001953
10408-B	1562110563.6439278	1562110563.6660335	0.022105693817138672
10409-B	1562110563.6661446	1562110563.6898901	0.02374553680419922
10410-B	1562110563.690096	1562110563.719974	0.02987813949584961
10411-B	1562110563.7200794	1562110563.7501557	0.030076265335083008
10412-B	1562110563.751294	1562110563.7745934	0.023299455642700195
10413-B	1562110563.7747543	1562110563.8050225	0.030268192291259766
10414-B	1562110563.8052065	1562110563.841149	0.03594255447387695
10415-B	1562110563.8412673	1562110563.8802028	0.03893542289733887
10416-B	1562110563.8836038	1562110563.903637	0.02003312110900879
10417-B	1562110563.9038055	1562110563.9244332	0.020627737045288086
10418-B	1562110563.9245915	1562110563.9505713	0.02597975730895996
10419-B	1562110563.9507678	1562110563.969536	0.018768310546875
10420-B	1562110563.9699945	1562110564.007471	0.037476539611816406
10421-B	1562110564.0076318	1562110564.0274649	0.019833087921142578
10422-B	1562110564.0275683	1562110564.0587215	0.031153202056884766
10423-B	1562110564.0588984	1562110564.0953395	0.03644108772277832
10424-B	1562110564.0954328	1562110564.1269789	0.03154611587524414
10425-B	1562110564.127135	1562110564.1464741	0.01933908462524414
10426-B	1562110564.1466327	1562110564.1745775	0.02794480323791504
10427-B	1562110564.17468	1562110564.2081726	0.0334925651550293
10428-B	1562110564.20843	1562110564.2294946	0.02106451988220215
10429-B	1562110564.229617	1562110564.2579494	0.028332233428955078
10430-B	1562110564.2580433	1562110564.2956336	0.03759026527404785
10431-B	1562110564.2957256	1562110564.3231776	0.02745199203491211
10432-B	1562110564.3232682	1562110564.362411	0.03914284706115723
10433-B	1562110564.3625998	1562110564.4002104	0.037610530853271484
10434-B	1562110564.4003036	1562110564.4207947	0.02049112319946289
10435-B	1562110564.4211028	1562110564.4573588	0.03625607490539551
10436-B	1562110564.4574556	1562110564.479414	0.021958351135253906
10437-B	1562110564.479505	1562110564.5091548	0.029649734497070312
10438-B	1562110564.5093114	1562110564.5388682	0.029556751251220703
10439-B	1562110564.53897	1562110564.5694494	0.03047943115234375
10440-B	1562110564.5705762	1562110564.6009157	0.030339479446411133
10441-B	1562110564.6011348	1562110564.6277475	0.02661275863647461
10442-B	1562110564.6284041	1562110564.6542466	0.02584242820739746
10443-B	1562110564.654448	1562110564.6809106	0.026462554931640625
