1	45.75012016296387
1	45.83471417427063
1	46.97936940193176
1	48.49957990646362
1	48.36735391616821
1	47.45331525802612
1	48.22869396209717
1	47.58675026893616
1	49.02078199386597
1	6.53380560874939
1	52.29961180686951
1	52.06534171104431
1	52.38723397254944
1	51.35027360916138
1	53.75264525413513
1	52.51145124435425
1	71.41305017471313
1	77.30834078788757
1	77.64147973060608
1	75.60670876502991
1	77.57121849060059
1	75.76055264472961
1	76.35289001464844
1	76.28689122200012
1	78.68087530136108
1	77.85702657699585
1	76.90888142585754
1	80.11907315254211
1	79.25512313842773
1	93.47557592391968
1	92.00981616973877
1	94.55081534385681
1	95.03178143501282
1	93.95760297775269
1	94.47567892074585
1	51.347657918930054
1	121.83588528633118
1	122.3066463470459
1	123.63918209075928
1	121.8731689453125
1	123.62815928459167
1	123.90143179893494
1	124.02494406700134
1	75.60837531089783
1	124.36462664604187
1	123.21004700660706
1	124.80126762390137
1	76.48950862884521
1	126.31559777259827
1	125.16264700889587
1	141.41606450080872
1	140.26298260688782
1	93.75894117355347
1	143.7890965938568
1	145.21032977104187
1	65.04299807548523
1	168.40043139457703
1	168.43496561050415
1	169.03554940223694
1	170.82336854934692
1	171.58878374099731
1	171.80166363716125
1	170.83608651161194
1	171.3146312236786
1	172.30980730056763
1	123.75565648078918
1	174.81712794303894
1	127.7702567577362
1	176.92118906974792
1	175.12857341766357
1	107.5995545387268
1	107.07291197776794
1	116.17540645599365
1	137.52168226242065
1	140.60490894317627
1	114.1290774345398
1	116.08305025100708
1	194.05411100387573
1	145.85181331634521
1	195.56727123260498
1	199.54365849494934
1	153.7558205127716
1	121.43667960166931
1	199.3711175918579
1	202.81898260116577
1	202.91060376167297
1	202.8257110118866
1	203.4445674419403
1	203.59965181350708
1	202.95374250411987
1	203.76063060760498
1	204.0429151058197
1	206.90838289260864
1	205.19740986824036
1	205.3249866962433
1	207.06536054611206
1	128.2290289402008
1	210.15750765800476
1	132.98597860336304
1	159.55120205879211
1	163.2707233428955
1	211.26562213897705
1	136.25491070747375
1	137.2550368309021
1	161.35785341262817
1	166.56876516342163
1	140.93958806991577
1	142.97575163841248
1	168.9241852760315
